sentence,label,data,regex
sifier [4]) and retained the original ranking for the residual,0,,False
ClueWebs.,1,ClueWeb,True
"corpus. Thus, we get two additional experimental setups for",1,ad,True
ClueWeb: Clue09+SpRM and Clue10+SpRM.,1,ClueWeb,True
4. SUMMARY,0,,False
"We use the predictors to predict the performance of the QL retrieval method specified above; unigram Dirichlet-smoothed document language models are used with the smoothing parameter set to 1000. We study three predictors: CDistance, LDiversity, and Clarity which interpolates the two (see Equation 1). Following the common practice to evaluating prediction quality [2], we report Pearson's correlation between the values assigned by the predictor and retrieval effectiveness measured by average precision computed using TREC's relevance judgments. The size of the result list, k, was set to 500 following previous recommendations [6]. The relevance models were clipped to use only the 100 highest",1,TREC,True
"We showed that Clarity amounts to an equal weight interpolation of two predictors; one measures the ""distance"" of the result list from the collection, while the second measures the list's ""diversity"". We used this formal finding to help explain the low prediction quality of Clarity over ClueWeb, in contrast to its high effectiveness over other TREC benchmarks. Preliminary results of using non-equal weights for the interpolation mentioned above, and independently optimizing free-parameter values for each predictor, attest to the merits of these future directions. (Actual numbers are omitted due to space considerations.)",1,ClueWeb,True
weighted terms. The language models of documents used to construct the relevance model were not smoothed.,0,,False
Acknowledgments. We thank the reviewers for their com-,0,,False
ments. This paper is based upon work supported in part,0,,False
"by the Israel Science Foundation under grant no. 557/09,",0,,False
"by IBM's SUR award, by an IBM Ph.D. Fellowship and by Miriam and Aaron Gutwirth Memorial Fellowship. Any opinions, findings and conclusions or recommendations expressed in this material are the authors' and do not necessarily reflect those of the sponsors.",0,,False
Figure 1: Comparing the prediction quality of Clarity and its building blocks.,0,,False
"Figure 1 presents our main results. To simplify the presentation, we refer to the ClueWeb benchmarks as ""ClueWebs"" (on the left of the graph) and to all the other benchmarks as ""SmallScales"" (on the right). The differences of the patterns observed for ""ClueWebs"" and ""SmallScales"" are as follows. First, CDistance is not very effective over ""ClueWebs"" in comparison to ""SmallScales"". We attribute this finding to the low quality of the collection statistics in a noisy Web",1,ClueWeb,True
5. REFERENCES,0,,False
"[1] N. Balasubramanian, G. Kumaran, and V. R. Carvalho. Predicting query performance on the web. In Proceedings of SIGIR, pages 785­786, 2010.",0,,False
"[2] D. Carmel and E. Yom-Tov. Estimating the Query Difficulty for Information Retrieval. Synthesis lectures on information concepts, retrieval, and services. Morgan & Claypool, 2010.",1,Query,True
"[3] C. L. A. Clarke, N. Craswell, and I. Soboroff. Overview of the TREC 2009 Web track. In Proceedings of TREC, 2009.",1,TREC,True
"[4] G. V. Cormack, M. D. Smucker, and C. L. A. Clarke. Efficient and effective spam filtering and re-ranking for large web datasets. CoRR, abs/1004.5168, 2010.",0,,False
"[5] S. Cronen-Townsend, Y. Zhou, and W. B. Croft. Predicting query performance. In Proceedings of SIGIR, pages 299­306, 2002.",0,,False
"[6] C. Hauff, V. Murdock, and R. Baeza-Yates. Improved query difficulty prediction for the web. In Proceedings of CIKM, pages 439­448, 2008.",0,,False
"[7] B. He and I. Ounis. Inferring query performance using pre-retrieval predictors. In Proceedings of SPIRE, pages 43­54, 2004.",0,,False
1040,0,,False
,0,,False
Time Drives Interaction: Simulating Sessions in Diverse Searching Environments,1,Session,True
"Feza Baskaya, Heikki Keskustalo, Kalervo Järvelin",0,,False
School of Information Sciences FI-33014,0,,False
"University of Tampere, Finland",0,,False
"{ Feza.Baskaya, Heikki.Keskustalo, Kalervo.Jarvelin }@uta.fi",0,,False
ABSTRACT,0,,False
"Real life information retrieval takes place in sessions, where users search by iterating between various cognitive, perceptual and motor subtasks through an interactive interface. The sessions may follow diverse strategies, which, together with the interface characteristics, affect user effort (cost), experience and session effectiveness. In this paper we propose a pragmatic evaluation approach based on scenarios with explicit subtask costs. We study the limits of effectiveness of diverse interactive searching strategies in two searching environments (the scenarios) under overall cost constraints. This is based on a comprehensive simulation of 20 million sessions in each scenario. We analyze the effectiveness of the session strategies over time, and the properties of the most and the least effective sessions in each case. Furthermore, we will also contrast the proposed evaluation approach with the traditional one, rank based evaluation, and show how the latter may hide essential factors that affect users' performance and satisfaction - and gives even counter-intuitive results.",1,ad,True
Categories and Subject Descriptors,0,,False
H.3.3 [Information Search and Retrieval]: Search process,0,,False
Keywords,0,,False
"Session-based evaluation, simulation, time-based evaluation",1,Session,True
1. INTRODUCTION,1,DUC,True
"Interaction through search interface and environment greatly affects the user behavior, user experience, and user performance.",0,,False
"Many earlier studies have extended the traditional Cranfield view of IR and discussed various aspects of interactive searching (see, e.g., [4], [5], [6], [13], [21]), user interaction, and query modification (see, e.g., [3], [10], [14], [28]).",1,ad,True
"During interaction the user selects between subtasks, e.g., whether to scan the result or launch a new query instead, and how to construct the query. Such selections obviously affect session gains. However, different subtasks also have costs, e.g., they take time. This is important because real life IR often takes place under (time)",1,ad,True
"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'12, August 12-16, 2012, Portland, Oregon, USA. Copyright 2012 ACM 978-1-4503-1472-5/12/08...$10.00.",1,ad,True
"constraints. In particular, keeping the overall session cost reasonable may be essential for end users.",0,,False
"The costs of subtasks may vary for many reasons between searching environments. For example, regarding the query side, small devices and touch screens are inconvenient for typing [11]. Recently, novel kinds of searching devices, including personal phone-based mobile devices, have become increasingly popular.",0,,False
"In order to minimize the overall session costs, a mobile phone user might e.g., avoid typing and prefer result scanning. Low input costs might change the situation from the user's point of view, leading to longer queries. Therefore, if we assume two users having identical needs and identical cost constraints regarding the overall session time, it is possible that different devices render different subtask combinations optimal in searching.",1,ad,True
