sentence,label,data,regex
"For all deep models based on term vector inputs, we used 50dimension term vectors. The term vectors were trained on wikipedia corpus6 using the CBOW model [22] with the default parameters7. Specifically, we used 10 as the context window size, 10 negative samples and a subsampling of frequent words with sampling threshold of 10-4. Out-of-vocabulary words are randomly initialized by sampling values uniformly from (-0.02, 0.02).",1,wiki,True
"4.1.3 Evaluation Methodology. We follow the data partition on this dataset in Letor4.0 [28], and 5 fold cross-validation is conducted to minimize over-fitting as in [10]. Specifically, the parameters for each model are tuned on 4-of-5 folds. The last fold in each case is used for evaluation. This process is repeated 5 times, once for each fold. The results reported are the average over the 5 folds.",0,,False
"As for evaluation measure, precision (P), mean average precision (MAP) and normalized discounted cumulative gain (NDCG) at position 1, 5, and 10 were used in our experiments. We performed significant tests using the paired t-test. Differences are considered statistically significant when the p-value is lower than 0.05.",1,MAP,True
3 https://www.microsoft.com/en-us/research/project/dssm/ 4 https://github.com/pl8787/textnet-release 5 https://github.com/faneshion/HiN T 6 http://en.wikipedia.org/wiki/Wikipedia_database 7 https://code.google.com/archive/p/word2vec/,1,wiki,True
380,0,,False
Session 3D: Learning to Rank II,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
Table 2: Analysis on local matching layer on MQ2007. Significant improvement or degradation with respect to our implementation (Sxor +Scos+spatial GRU) is indicated (+/-) (p-value  0.05),1,MQ,True
Local Matching Layer,0,,False
Mxor +MLP Mcos +MLP Mhist +MLP Mxor +spatial GRU Mcos+spatial GRU Mxor +Mcos+spatial GRU Sxor +Scos+spatial GRU,0,,False
Exact matching,0,,False
Semantic matching,0,,False
IR Heuristics Exact/Semantic Distinguished,0,,False
Proximity,0,,False
Term Importance,0,,False
Performance,0,,False
P@10,0,,False
0.384- 0.329- 0.393- 0.387- 0.396- 0.405- 0.418,0,,False
NDCG@10,0,,False
0.435- 0.344- 0.447- 0.444- 0.449- 0.470- 0.490,0,,False
MAP,1,MAP,True
0.461- 0.386- 0.469- 0.465- 0.470- 0.484- 0.502,0,,False
4.2 Analysis on the HiNT Model,0,,False
"In this section we conducted experiments to compare different implementations of the two components in the HiNT model. Through these experiments, we try to gain a better understanding of the model.",0,,False
"4.2.1 Analysis on Local Matching Layer. As mentioned in Section 3.1, the local matching layer should be able to encode many well-known IR heuristics in order to well capture the relevance matching between a query and a passage. The heuristics at least include the modeling of exact matching and semantic matching signals, the differentiation between them, the modeling of proximity, the term importance, and so on. Here we conduct experiments to test a variety of implementations of the local matching layer which encode different IR heuristics by fixing the rest parts of the model.",0,,False
"The implementations include: (1) We apply a multi-layer perceptron over the exact matching matrix Mxor to produce the passagelevel signals. In this way, only exact matching signals are encoded into the passage-level signal; (2) We apply a multi-layer perceptron over the semantic matching matrix Mcos to produce the passagelevel signals. In this way, both exact and semantic matching signals are encoded but mixed together; (3) We follow the idea in [10] to turn the semantic matching matrix Mcos into matching histograms Mhist , and use a multi-layer perceptron to produce the passage-level signals. In this way, both exact matching and semantic matching signals are encoded and these two types of signals are differentiated by using the histogram; (4) We apply a spatial GRU over the exact matching matrix Mxor to produce the passage-level signals. In this way, only exact matching signals and proximity are encoded into the signals; (5) We apply a spatial GRU over the semantic matching matrix Mcos to produce the passage-level signals. In this way, exact matching and semantic matching signals are mixed and encoded together with proximity information. (6) We use a spatial GRU over both exact matching and semantic matching signals. Here, the exact matching and semantic matching signals can be clearly differentiated. Finally, we use our proposed implementation, i.e., a spatial GRU over the Sxor and Scos tensors, which can encode exact matching signals, semantic matching signals, proximity and term importance. The different implementations of the local matching layer as well as their performance results are shown in Table 2.",0,,False
"From the results we observe that, when modeling exact matching signals alone, Mxor + MLP can already obtain reasonably good retrieval performance. It indicates that exact matching signals are",1,ad,True
performance (%),0,,False
HiNTID HiNTAD HiNTHD,0,,False
50.2,0,,False
50,0,,False
49.0,0,,False
48.3,0,,False
48,0,,False
47.2,0,,False
46.4,0,,False
46,0,,False
44.6,0,,False
44,0,,False
42,0,,False
41.8 40.5,0,,False
40 38.9,0,,False
38,0,,False
36 P@10,0,,False
NDCG@10,0,,False
MAP,1,MAP,True
Figure 4: Performance comparison of HiNT over different decision models on MQ2007.,1,MQ,True
"critical in ad-hoc retrieval [10]. Meanwhile, the performance drops significantly when semantic matching signals are mixed with exact matching signals (Mcos + MLP), but increases if these two types of signals are clearly differentiated (Mhist + MLP). These results demonstrate that semantic matching signals are also useful for retrieval, but should better be distinguished from exact matching signals if the deep model itself (e.g., MLP) cannot differentiate them. If the deep model can somehow implicitly distinguish these two types of signals, e.g., spatial GRU using input gates, we can observe better performance on the semantic matching matrix (Mcos + spatialGRU ) than that on the exact matching matrix (Mxor + spatialGRU ). However, we can further observe performance increase if we explicitly distinguish exact matching and semantic matching signals (Mxor + Mcos + spatialGRU ). Besides, the local matching layers using spatial GRU can in general obtain better results, indicating that proximity is very helpful for retrieval. Finally, by further considering term importance, our proposed implementation (Sxor + Scos + spatialGRU ) can outperform all the variants significantly. All the results demonstrate the importance of encoding a variety of IR heuristics in the local matching layer for a successful relevance judgement model.",1,ad-hoc,True
