sentence,label,data,regex
"We now have a ranked list of tuples {(E1,1), (E2,2), ..., (EN ,N )} relating expansion document Ei to D with log-probability i . We take the top n documents where 0  n  N . We call these top documents ED and designate them as our expansion documents for D. Finally, we exponentiate each i and normalize our retrieval scores so they sum to 1 over the n retained documents. Assum-",0,,False
"ing a uniform prior over documents, we now have a probability distribution over our n retained documents: P (E|D).",0,,False
"Since this procedure does not depend on the query, we may compute ED once at indexing time and reuse our expansion documents across queries.",0,,False
4 DOCUMENT EXPANSION RETRIEVAL MODEL,0,,False
We would now like to incorporate our expansion documents into,1,corpora,True
a retrieval model over documents. We assume that a query is gen-,0,,False
"erated by a mixture of the original document language model D and language models E j representing the expansion documents in each corpus Cj  {C1,C2, ...,Cn }. We assume that E j can be estimated using the text of the expansion documents ED j in corpus Cj . This mixture model may be expressed as:",0,,False
|Q |,0,,False
n,0,,False
n,0,,False
"P^ (Q |D) , (1 -  ED j )P (qi |D) +  ED j P (qi |ED j ) (5)",0,,False
"i ,1",0,,False
"j ,1",0,,False
"j ,1",0,,False
where 0 ,0,,False
"n j ,1",0,,False
ED,0,,False
j,0,,False
1. We estimate P (qi |ED j ),0,,False
in expectation:,0,,False
"P (qi |ED j ) ,",0,,False
P (qi |E)P (E|D).,0,,False
(6),0,,False
E ED j,0,,False
"Like P (qi |D), we estimate the probability of qi given expansion document E, P (qi |E), as a Dirichlet-smoothed query likelihood. By virtue of our expansion document scoring and normalization, we also have P (E|D). This general model may be used with any number",0,,False
of expansion corpora.,1,corpora,True
1 http://www.lemurproject.org/stopwords/stoplist.dft,0,,False
1046,0,,False
Short Research Paper,0,,False
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
4.1 Relevance Modeling with Expanded Documents,0,,False
"Given our motivating intuition that document expansion allows for the more accurate estimation of document language models, we would expect that an RM computed using expanded documents should be more accurate than a standard RM. We therefore compute an RM3 as in Eqs. 3 and 4, substituting the expanded document for the original.",0,,False
5 EVALUATION,0,,False
5.1 Data,0,,False
"Although Eq. 5 allows for an arbitrary number of collections, for now we limit ourselves to two: the collection that the document appears in (the ""target"" collection) and Wikipedia2. We expect the latter, as a general encyclopedia, to yield relatively unbiased probability estimates. We build an Indri [12] index over the Wikipedia page text.",1,Wiki,True
We test our approach using TREC datasets:,1,TREC,True
· The AP newswire collection [5] from TREC disks 1 and 2 with topics 101-200.,1,AP,True
"· The robust 2004 [14] topics, numbering 250, from TREC disks 4 and 5.",1,TREC,True
· The wt10g collection [1] with the 100 topics from the 2000 and 2001 TREC Web tracks.,1,TREC,True
"These datasets provide a good range of collection types, from relatively homogeneous with well-formed documents (AP) to heterogeneous with varied document quality (wt10g).",1,AP,True
5.2 Runs,0,,False
"For each collection, we produce eight runs representing a combination of expansion source and query expansion model. Expansion source refers to the collection(s) used for document expansion, while the query expansion model refers to unexpanded queries (QL) or expanded queries (RM3).",0,,False
We produce runs with expansion documents from:,0,,False
"· no expansion, called baseline; · the target collection itself, called self ; · Wikipedia, called wiki; or · a mixture of the previous two, called combined.",1,Wiki,True
"For each source, both the QL and RM3 variations are compared. Stop words are removed from the query. For efficiency, we re-",0,,False
trieve the top 1000 documents using the default Indri QL implementation and re-rank these documents based on their expanded representations as described in Section 4.,0,,False
5.3 Parameters,0,,False
"The parameters required for our approach, their meanings, and the values used in our experiments are shown in Table 1.",0,,False
"For this work, we set k heuristically. In principle, k may equal the length of the document; however, this would increase computation time significantly, so we have set it to a smaller value for efficiency. The parameter n is also set heuristically; see Section 6.1 for a discussion of the sensitivity of our model to the setting of n.",0,,False
2 http://en.wikipedia.org,1,wiki,True
Table 1: Parameter settings for the document expansion procedure and retrieval model,0,,False
Param. k n,0,,False
 ED,0,,False
µ f bDocs f bT erms,0,,False
Meaning,0,,False
The maximum number of document terms to use in constructing QD . The maximum number of expansion documents in ED . One of several related mixing parameters controlling the weights of P (q|D) and P (q|ED ) Used for Dirichlet smoothing of both P (q|D) and P (q|E). The number of feedback documents to use for RM3 runs.,0,,False
The number of terms per document to use for RM3 runs.,0,,False
Mixing parameter controlling the weights of the original query and relevance model for RM3 runs.,0,,False
Value 20 10,0,,False
0.0-1.0,0,,False
2500 20 20 0.0-1.0,0,,False
"The values of  ED and  , are determined using 10-fold crossvalidation. In the training stage, we sweep over parameter values in intervals of 0.1. The concatenated results of each test fold form a complete set of topics.",0,,False
6 RESULTS,0,,False
Retrieval effectiveness of each run is shown in Table 2. We measure effectiveness with mean average precision (MAP) and normalized discounted cumulative gain at 20 (nDCG@20) [6]. Each metric is optimized with 10-fold cross-validation.,1,MAP,True
"The results confirm that document expansion provides benefit over a baseline query likelihood run--no run performs significantly worse than the baseline, and most runs improve over the baseline QL run.",0,,False
"Performance of RM3 runs is more surprising with improvement over the baseline RM3 occurring more rarely compared to improvement over the baseline QL. The data suggest that RM3 runs may be more effective in more heterogeneous collections: there are three RM3 improvements in robust and six in wt10g, compared to only one in AP. This makes intuitive sense since a homogeneous collection would be expected to receive less benefit from query expansion. We can also see that an RM3 run typically improves over its QL counterpart, demonstrating that relevance modeling continues to operate effectively with the introduction of document expansion.",1,AP,True
"In general, wiki runs perform similarly to combined runs. However, the strong performance of combined runs is visible when query expansion is ignored: five out of six combined QL runs show statistically significant improvement over wiki QL runs. In one case (wt10g measuring nDCG@20) the combined QL run even outperforms the wiki RM3 run with statistical significance.",1,wiki,True
6.1 Sensitivity to n,0,,False
"Figure 1 shows sweeps over several values of n, the number of expansion documents, for the self and wiki QL runs using our",1,wiki,True
1047,0,,False
Short Research Paper,0,,False
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
MAP nDCG@20,1,MAP,True
0.26 0.24 0.22 0.20 0.18,0,,False
0,0,,False
Expansion Source self wiki Collection AP wt10g robust 0.45,1,wiki,True
0.40,0,,False
0.35,0,,False
10,0,,False
20,0,,False
30,0,,False
40,0,,False
Number of expansion documents,0,,False
0.30,0,,False
50,0,,False
0,0,,False
10,0,,False
20,0,,False
30,0,,False
40,0,,False
50,0,,False
Number of expansion documents,0,,False
"Figure 1: Sweeps over the number of expansion documents, n ,"" {0, 1, 5, 10, 50}, for the self and wiki QL runs.""",1,wiki,True
"established cross-validation procedure with identical folds. The sensitivity to n is not pronounced at n  5, and what little variation exists is not consistent across collections. We therefore set n to 10, an apparently safe value, for all other runs. This is a convenient result since it allows for more efficient document expansion.",0,,False
7 CONCLUSIONS,0,,False
"The results indicate that our approach for document expansion works well in general and especially in concert with traditional relevance modeling. We find that we can improve on traditional document expansion by incorporating external collections into the expansion process. In the future, we plan to investigate how important the choice of external collection is to the retrieval effectiveness of our model.",1,ad,True
REFERENCES,0,,False
"[1] P. Bailey, N. Craswell, and D. Hawking. Engineering a multi-purpose test collection for web retrieval experiments. Information Processing and Management, 39(6):853­871, 2003.",0,,False
"[2] M. Bendersky, D. Metzler, and B. W. Croft. Effective query formulation with multiple information sources. WSDM '12, 2012.",0,,False
"[3] F. Diaz and D. Metzler. Improving the estimation of relevance models using large external corpora. In SIGIR '06, pages 154­161, 2006.",1,corpora,True
